maze,mode,no_subsumption,total_time_s,avg_exp_time_s,std_exp_time_s,exploit_avg_steps,exploit_avg_steps_std,micro_pop_exploit2_avg,macro_pop_exploit2_avg,micro_pop_rel_exploit2_avg,macro_pop_rel_exploit2_avg,gpu_apply_learning_s,gpu_batch_add_s,gpu_subsumption_s,gpu_reserve_slots_s,gpu_metrics_s
Maze4,CPU Single,True,2.251486301422119,1.1194169521331787,0.09121522117742578,5.966,7.97087473242429,3499.048,188.742,2934.5,77.5,0.0,0.0,0.0,0.0,0.0
