acs2-bench mpx-reach: sizes=[70] n_exp=1 seed=46 rss_cap=5.6GB time_cap=600000s do_ga=true alp_gen_variant=pyalcs
  mem mpx-70 (N=71): condition=142B effect=142B mark=1704B (stack) classifier=2072B  mark/classifier=82.2%  rss-cap pop-threshold=2702702
  mpx-70 trials_cap=18446744073709551615 (= 20000*2^(k-6)*10, clamped to u64::MAX) u_max=8
  mpx-70 traj: trials=2100000 wall=1458s knowledge=0.2927 reliable=119 spec=8.36 pop=2872
  mpx-70 traj: trials=2160000 wall=1496s knowledge=0.3096 reliable=129 spec=8.53 pop=2812
  mpx-70 traj: trials=2220000 wall=1526s knowledge=0.3287 reliable=134 spec=8.41 pop=2680
  mpx-70 traj: trials=2280000 wall=1553s knowledge=0.3453 reliable=140 spec=8.26 pop=2760
  mpx-70 traj: trials=2340000 wall=1581s knowledge=0.3614 reliable=142 spec=8.25 pop=2835
  mpx-70 traj: trials=2400000 wall=1608s knowledge=0.3733 reliable=136 spec=8.13 pop=2575
  mpx-70 traj: trials=2460000 wall=1636s knowledge=0.3858 reliable=139 spec=8.05 pop=2192
  mpx-70 traj: trials=2520000 wall=1663s knowledge=0.3980 reliable=144 spec=8.09 pop=2977
  mpx-70 traj: trials=2580000 wall=1706s knowledge=0.4099 reliable=153 spec=8.21 pop=3062
  mpx-70 traj: trials=2640000 wall=1732s knowledge=0.4369 reliable=163 spec=8.18 pop=2210
  mpx-70 traj: trials=2700000 wall=1756s knowledge=0.4458 reliable=165 spec=8.12 pop=2046
  mpx-70 traj: trials=2760000 wall=1784s knowledge=0.4598 reliable=174 spec=8.05 pop=2022
  mpx-70 traj: trials=2820000 wall=1819s knowledge=0.4766 reliable=182 spec=7.99 pop=2112
  mpx-70 traj: trials=2880000 wall=1845s knowledge=0.4693 reliable=177 spec=7.97 pop=2192
  mpx-70 traj: trials=2940000 wall=1879s knowledge=0.4877 reliable=183 spec=7.90 pop=2089
  mpx-70 traj: trials=3000000 wall=1914s knowledge=0.4908 reliable=173 spec=7.84 pop=1991
  mpx-70 traj: trials=3060000 wall=1948s knowledge=0.4996 reliable=174 spec=7.80 pop=1972
  mpx-70 traj: trials=3120000 wall=1979s knowledge=0.4944 reliable=168 spec=7.85 pop=1893
  mpx-70 traj: trials=3180000 wall=2017s knowledge=0.5120 reliable=175 spec=7.91 pop=1954
  mpx-70 traj: trials=3240000 wall=2049s knowledge=0.5279 reliable=183 spec=7.84 pop=2017
  mpx-70 traj: trials=3300000 wall=2075s knowledge=0.5345 reliable=183 spec=7.81 pop=2305
  mpx-70 traj: trials=3360000 wall=2102s knowledge=0.5411 reliable=186 spec=7.85 pop=2078
  mpx-70 traj: trials=3420000 wall=2141s knowledge=0.5481 reliable=190 spec=7.92 pop=1812
  mpx-70 traj: trials=3480000 wall=2171s knowledge=0.5602 reliable=199 spec=7.85 pop=1749
  mpx-70 traj: trials=3540000 wall=2220s knowledge=0.5797 reliable=204 spec=7.99 pop=2038
  mpx-70 traj: trials=3600000 wall=2256s knowledge=0.5844 reliable=201 spec=7.84 pop=1879
  mpx-70 traj: trials=3660000 wall=2292s knowledge=0.5911 reliable=199 spec=7.80 pop=1985
  mpx-70 traj: trials=3720000 wall=2323s knowledge=0.6043 reliable=208 spec=7.77 pop=2479
  mpx-70 traj: trials=3780000 wall=2354s knowledge=0.6061 reliable=200 spec=7.70 pop=4824
  mpx-70 traj: trials=3840000 wall=2398s knowledge=0.6144 reliable=197 spec=7.77 pop=1690
  mpx-70 traj: trials=3900000 wall=2433s knowledge=0.6079 reliable=195 spec=7.72 pop=1888
  mpx-70 traj: trials=3960000 wall=2485s knowledge=0.6103 reliable=193 spec=7.66 pop=1743
  mpx-70 traj: trials=4020000 wall=2521s knowledge=0.6149 reliable=190 spec=7.55 pop=1957
  mpx-70 traj: trials=4080000 wall=2550s knowledge=0.6228 reliable=190 spec=7.54 pop=1548
  mpx-70 traj: trials=4140000 wall=2585s knowledge=0.6223 reliable=187 spec=7.51 pop=2041
  mpx-70 traj: trials=4200000 wall=2617s knowledge=0.6262 reliable=184 spec=7.41 pop=1571
  mpx-70 traj: trials=4260000 wall=2661s knowledge=0.6258 reliable=185 spec=7.39 pop=2008
  mpx-70 traj: trials=4320000 wall=2686s knowledge=0.6243 reliable=183 spec=7.37 pop=1570
  mpx-70 traj: trials=4380000 wall=2715s knowledge=0.6235 reliable=183 spec=7.32 pop=1740
  mpx-70 traj: trials=4440000 wall=2746s knowledge=0.6287 reliable=184 spec=7.30 pop=1740
  mpx-70 traj: trials=4500000 wall=2779s knowledge=0.6248 reliable=173 spec=7.23 pop=1567
  mpx-70 traj: trials=4560000 wall=2815s knowledge=0.6281 reliable=180 spec=7.24 pop=4581
  mpx-70 traj: trials=4620000 wall=2849s knowledge=0.6271 reliable=179 spec=7.28 pop=1532
  mpx-70 traj: trials=4680000 wall=2878s knowledge=0.6266 reliable=174 spec=7.22 pop=1724
  mpx-70 traj: trials=4740000 wall=2924s knowledge=0.6356 reliable=180 spec=7.22 pop=1665
  mpx-70 traj: trials=4800000 wall=2958s knowledge=0.6359 reliable=183 spec=7.22 pop=2354
  mpx-70 traj: trials=4860000 wall=2988s knowledge=0.6344 reliable=179 spec=7.15 pop=1646
  mpx-70 traj: trials=4920000 wall=3025s knowledge=0.6433 reliable=188 spec=7.18 pop=2549
  mpx-70 traj: trials=4980000 wall=3059s knowledge=0.6409 reliable=179 spec=7.18 pop=1597
  mpx-70 traj: trials=5040000 wall=3097s knowledge=0.6414 reliable=184 spec=7.20 pop=1518
  mpx-70 traj: trials=5100000 wall=3122s knowledge=0.6411 reliable=183 spec=7.19 pop=1569
  mpx-70 traj: trials=5160000 wall=3151s knowledge=0.6462 reliable=186 spec=7.24 pop=1551
  mpx-70 traj: trials=5220000 wall=3182s knowledge=0.6545 reliable=194 spec=7.24 pop=1757
  mpx-70 traj: trials=5280000 wall=3215s knowledge=0.6543 reliable=187 spec=7.21 pop=1601
  mpx-70 traj: trials=5340000 wall=3244s knowledge=0.6550 reliable=186 spec=7.17 pop=2280
  mpx-70 traj: trials=5400000 wall=3277s knowledge=0.6527 reliable=185 spec=7.14 pop=1544
  mpx-70 traj: trials=5460000 wall=3310s knowledge=0.6528 reliable=183 spec=7.14 pop=1457
  mpx-70 traj: trials=5520000 wall=3344s knowledge=0.6507 reliable=186 spec=7.11 pop=1629
  mpx-70 traj: trials=5580000 wall=3386s knowledge=0.6488 reliable=179 spec=7.11 pop=1528
  mpx-70 traj: trials=5640000 wall=3424s knowledge=0.6502 reliable=180 spec=7.11 pop=1418
  mpx-70 traj: trials=5700000 wall=3457s knowledge=0.6511 reliable=184 spec=7.10 pop=1423
  mpx-70 traj: trials=5760000 wall=3493s knowledge=0.6584 reliable=187 spec=7.14 pop=1827
  mpx-70 traj: trials=5820000 wall=3523s knowledge=0.6583 reliable=189 spec=7.13 pop=1714
  mpx-70 traj: trials=5880000 wall=3566s knowledge=0.6590 reliable=190 spec=7.13 pop=1666
  mpx-70 traj: trials=5940000 wall=3602s knowledge=0.6516 reliable=179 spec=7.09 pop=1587
  mpx-70 traj: trials=6000000 wall=3643s knowledge=0.6528 reliable=180 spec=7.09 pop=1259
  mpx-70 traj: trials=6060000 wall=3673s knowledge=0.6528 reliable=178 spec=7.10 pop=1551
  mpx-70 traj: trials=6120000 wall=3709s knowledge=0.6536 reliable=178 spec=7.15 pop=1451
  mpx-70 traj: trials=6180000 wall=3749s knowledge=0.6508 reliable=181 spec=7.08 pop=3805
  mpx-70 traj: trials=6240000 wall=3782s knowledge=0.6482 reliable=177 spec=7.09 pop=8248
  mpx-70 traj: trials=6300000 wall=3815s knowledge=0.6498 reliable=178 spec=7.07 pop=1698
  mpx-70 traj: trials=6360000 wall=3844s knowledge=0.6526 reliable=180 spec=7.09 pop=1488
  mpx-70 traj: trials=6420000 wall=3878s knowledge=0.6519 reliable=178 spec=7.10 pop=1440
  mpx-70 traj: trials=6480000 wall=3914s knowledge=0.6501 reliable=176 spec=7.07 pop=1365
  mpx-70 traj: trials=6540000 wall=3949s knowledge=0.6547 reliable=184 spec=7.09 pop=1675
  mpx-70 traj: trials=6600000 wall=3993s knowledge=0.6506 reliable=174 spec=7.06 pop=2172
  mpx-70 traj: trials=6660000 wall=4036s knowledge=0.6517 reliable=175 spec=7.06 pop=1595
  mpx-70 traj: trials=6720000 wall=4082s knowledge=0.6576 reliable=181 spec=7.06 pop=1628
  mpx-70 traj: trials=6780000 wall=4127s knowledge=0.6596 reliable=180 spec=7.06 pop=1490
  mpx-70 traj: trials=6840000 wall=4169s knowledge=0.6605 reliable=185 spec=7.08 pop=1759
  mpx-70 traj: trials=6900000 wall=4204s knowledge=0.6637 reliable=183 spec=7.10 pop=1786
  mpx-70 traj: trials=6960000 wall=4236s knowledge=0.6653 reliable=185 spec=7.12 pop=1450
  mpx-70 traj: trials=7020000 wall=4280s knowledge=0.6665 reliable=192 spec=7.09 pop=1351
  mpx-70 traj: trials=7080000 wall=4326s knowledge=0.6679 reliable=184 spec=7.09 pop=1441
  mpx-70 traj: trials=7140000 wall=4366s knowledge=0.6700 reliable=187 spec=7.11 pop=1372
  mpx-70 traj: trials=7200000 wall=4405s knowledge=0.6687 reliable=184 spec=7.09 pop=1524
  mpx-70 traj: trials=7260000 wall=4441s knowledge=0.6679 reliable=181 spec=7.10 pop=1295
  mpx-70 traj: trials=7320000 wall=4490s knowledge=0.6700 reliable=193 spec=7.13 pop=1347
  mpx-70 traj: trials=7380000 wall=4533s knowledge=0.6692 reliable=185 spec=7.17 pop=1300
  mpx-70 traj: trials=7440000 wall=4578s knowledge=0.6650 reliable=186 spec=7.16 pop=1428
  mpx-70 traj: trials=7500000 wall=4621s knowledge=0.6725 reliable=193 spec=7.16 pop=2649
  mpx-70 traj: trials=7560000 wall=4666s knowledge=0.6712 reliable=190 spec=7.16 pop=1771
  mpx-70 traj: trials=7620000 wall=4724s knowledge=0.6713 reliable=185 spec=7.16 pop=1288
  mpx-70 traj: trials=7680000 wall=4770s knowledge=0.6699 reliable=188 spec=7.14 pop=1568
  mpx-70 traj: trials=7740000 wall=4804s knowledge=0.6692 reliable=182 spec=7.15 pop=1692
  mpx-70 traj: trials=7800000 wall=4846s knowledge=0.6688 reliable=186 spec=7.16 pop=1468
  mpx-70 traj: trials=7860000 wall=4883s knowledge=0.6697 reliable=190 spec=7.14 pop=1587
  mpx-70 traj: trials=7920000 wall=4928s knowledge=0.6704 reliable=181 spec=7.15 pop=1614
  mpx-70 traj: trials=7980000 wall=4976s knowledge=0.6752 reliable=188 spec=7.15 pop=1422
  mpx-70 traj: trials=8040000 wall=5015s knowledge=0.6723 reliable=188 spec=7.15 pop=1490
  mpx-70 traj: trials=8100000 wall=5062s knowledge=0.6741 reliable=190 spec=7.16 pop=1295
  mpx-70 traj: trials=8160000 wall=5098s knowledge=0.6786 reliable=186 spec=7.16 pop=1380
  mpx-70 traj: trials=8220000 wall=5135s knowledge=0.6784 reliable=187 spec=7.14 pop=1527
  mpx-70 traj: trials=8280000 wall=5186s knowledge=0.6784 reliable=191 spec=7.14 pop=1624
  mpx-70 traj: trials=8340000 wall=5239s knowledge=0.6779 reliable=184 spec=7.15 pop=1477
  mpx-70 traj: trials=8400000 wall=5281s knowledge=0.6817 reliable=188 spec=7.14 pop=1310
  mpx-70 traj: trials=8460000 wall=5310s knowledge=0.6816 reliable=193 spec=7.15 pop=1537
  mpx-70 traj: trials=8520000 wall=5345s knowledge=0.6783 reliable=187 spec=7.13 pop=1296
  mpx-70 traj: trials=8580000 wall=5403s knowledge=0.6799 reliable=189 spec=7.13 pop=1855
  mpx-70 traj: trials=8640000 wall=5446s knowledge=0.6854 reliable=192 spec=7.17 pop=1428
  mpx-70 traj: trials=8700000 wall=5492s knowledge=0.6825 reliable=191 spec=7.15 pop=1642
  mpx-70 traj: trials=8760000 wall=5551s knowledge=0.6785 reliable=189 spec=7.15 pop=1334
  mpx-70 traj: trials=8820000 wall=5582s knowledge=0.6816 reliable=189 spec=7.15 pop=1308
  mpx-70 traj: trials=8880000 wall=5621s knowledge=0.6833 reliable=191 spec=7.17 pop=1499
  mpx-70 traj: trials=8940000 wall=5654s knowledge=0.6806 reliable=189 spec=7.15 pop=1430
  mpx-70 traj: trials=9000000 wall=5699s knowledge=0.6851 reliable=190 spec=7.15 pop=1472
  mpx-70 traj: trials=9060000 wall=5734s knowledge=0.6852 reliable=188 spec=7.14 pop=1478
  mpx-70 traj: trials=9120000 wall=5788s knowledge=0.6885 reliable=194 spec=7.16 pop=1670
  mpx-70 traj: trials=9180000 wall=5831s knowledge=0.6860 reliable=186 spec=7.16 pop=1354
  mpx-70 traj: trials=9240000 wall=5872s knowledge=0.6860 reliable=188 spec=7.16 pop=4873
  mpx-70 traj: trials=9300000 wall=5910s knowledge=0.6870 reliable=192 spec=7.16 pop=1505
  mpx-70 traj: trials=9360000 wall=5967s knowledge=0.6860 reliable=184 spec=7.16 pop=1474
  mpx-70 traj: trials=9420000 wall=6002s knowledge=0.6904 reliable=186 spec=7.15 pop=1401
  mpx-70 traj: trials=9480000 wall=6038s knowledge=0.6907 reliable=200 spec=7.17 pop=2781
  mpx-70 traj: trials=9540000 wall=6092s knowledge=0.6932 reliable=190 spec=7.16 pop=1367
  mpx-70 traj: trials=9600000 wall=6139s knowledge=0.6898 reliable=187 spec=7.16 pop=1447
  mpx-70 traj: trials=9660000 wall=6186s knowledge=0.6907 reliable=189 spec=7.15 pop=1346
  mpx-70 traj: trials=9720000 wall=6229s knowledge=0.6943 reliable=191 spec=7.15 pop=1371
  mpx-70 traj: trials=9780000 wall=6264s knowledge=0.6931 reliable=189 spec=7.15 pop=1354
  mpx-70 traj: trials=9840000 wall=6314s knowledge=0.6940 reliable=191 spec=7.15 pop=1260
  mpx-70 traj: trials=9900000 wall=6365s knowledge=0.6937 reliable=186 spec=7.15 pop=1843
  mpx-70 traj: trials=9960000 wall=6417s knowledge=0.6962 reliable=192 spec=7.16 pop=1686
  mpx-70 traj: trials=10020000 wall=6470s knowledge=0.6958 reliable=193 spec=7.15 pop=1236
  mpx-70 traj: trials=10080000 wall=6508s knowledge=0.6927 reliable=190 spec=7.18 pop=2010
  mpx-70 traj: trials=10140000 wall=6550s knowledge=0.6919 reliable=190 spec=7.18 pop=1299
  mpx-70 traj: trials=10200000 wall=6602s knowledge=0.6920 reliable=185 spec=7.17 pop=1691
  mpx-70 traj: trials=10260000 wall=6631s knowledge=0.6921 reliable=188 spec=7.15 pop=1840
  mpx-70 traj: trials=10320000 wall=6673s knowledge=0.6968 reliable=188 spec=7.16 pop=1488
  mpx-70 traj: trials=10380000 wall=6712s knowledge=0.6920 reliable=187 spec=7.16 pop=1250
  mpx-70 traj: trials=10440000 wall=6767s knowledge=0.6910 reliable=182 spec=7.15 pop=1666
  mpx-70 traj: trials=10500000 wall=6806s knowledge=0.6920 reliable=185 spec=7.09 pop=1381
  mpx-70 traj: trials=10560000 wall=6868s knowledge=0.6920 reliable=185 spec=7.09 pop=1393
  mpx-70 traj: trials=10620000 wall=6911s knowledge=0.6925 reliable=183 spec=7.09 pop=1418
  mpx-70 traj: trials=10680000 wall=6941s knowledge=0.6909 reliable=186 spec=7.09 pop=1461
  mpx-70 traj: trials=10740000 wall=6999s knowledge=0.6930 reliable=187 spec=7.09 pop=1816
  mpx-70 traj: trials=10800000 wall=7037s knowledge=0.6960 reliable=190 spec=7.09 pop=1241
  mpx-70 traj: trials=10860000 wall=7101s knowledge=0.6956 reliable=194 spec=7.09 pop=1331
  mpx-70 traj: trials=10920000 wall=7144s knowledge=0.6946 reliable=186 spec=7.09 pop=1493
  mpx-70 traj: trials=10980000 wall=7175s knowledge=0.6935 reliable=192 spec=7.09 pop=1271
  mpx-70 traj: trials=11040000 wall=7210s knowledge=0.6936 reliable=191 spec=7.08 pop=1514
  mpx-70 traj: trials=11100000 wall=7247s knowledge=0.6945 reliable=188 spec=7.09 pop=1367
  mpx-70 traj: trials=11160000 wall=7291s knowledge=0.6945 reliable=186 spec=7.09 pop=1352
  mpx-70 traj: trials=11220000 wall=7332s knowledge=0.6945 reliable=190 spec=7.08 pop=1248
  mpx-70 traj: trials=11280000 wall=7391s knowledge=0.6948 reliable=189 spec=7.04 pop=2783
  mpx-70 traj: trials=11340000 wall=7442s knowledge=0.6926 reliable=188 spec=7.04 pop=1498
  mpx-70 traj: trials=11400000 wall=7480s knowledge=0.6930 reliable=185 spec=7.05 pop=1436
  mpx-70 traj: trials=11460000 wall=7526s knowledge=0.6947 reliable=189 spec=7.04 pop=2923
  mpx-70 traj: trials=11520000 wall=7562s knowledge=0.6987 reliable=189 spec=7.04 pop=1434
  mpx-70 traj: trials=11580000 wall=7604s knowledge=0.6920 reliable=191 spec=7.04 pop=1396
  mpx-70 traj: trials=11640000 wall=7639s knowledge=0.6967 reliable=198 spec=7.04 pop=1469
  mpx-70 traj: trials=11700000 wall=7688s knowledge=0.6949 reliable=186 spec=7.04 pop=1694
  mpx-70 traj: trials=11760000 wall=7738s knowledge=0.6928 reliable=186 spec=7.04 pop=1519
  mpx-70 traj: trials=11820000 wall=7778s knowledge=0.6933 reliable=190 spec=7.05 pop=1402
  mpx-70 traj: trials=11880000 wall=7820s knowledge=0.6947 reliable=187 spec=7.04 pop=1821
  mpx-70 traj: trials=11940000 wall=7857s knowledge=0.6949 reliable=186 spec=7.04 pop=9500
  mpx-70 traj: trials=12000000 wall=7904s knowledge=0.6971 reliable=188 spec=7.06 pop=1801
  mpx-70 traj: trials=12060000 wall=7953s knowledge=0.6977 reliable=189 spec=7.05 pop=1984
  mpx-70 traj: trials=12120000 wall=7990s knowledge=0.6985 reliable=190 spec=7.04 pop=1303
  mpx-70 traj: trials=12180000 wall=8037s knowledge=0.7001 reliable=194 spec=7.01 pop=1337
  mpx-70 traj: trials=12240000 wall=8094s knowledge=0.7005 reliable=193 spec=7.03 pop=1311
  mpx-70 traj: trials=12300000 wall=8144s knowledge=0.7005 reliable=190 spec=7.03 pop=1674
  mpx-70 traj: trials=12360000 wall=8182s knowledge=0.6980 reliable=188 spec=7.02 pop=1242
  mpx-70 traj: trials=12420000 wall=8217s knowledge=0.6989 reliable=186 spec=7.02 pop=1297
  mpx-70 traj: trials=12480000 wall=8260s knowledge=0.7006 reliable=199 spec=7.10 pop=2572
  mpx-70 traj: trials=12540000 wall=8292s knowledge=0.6984 reliable=192 spec=7.08 pop=1286
  mpx-70 traj: trials=12600000 wall=8338s knowledge=0.6983 reliable=189 spec=7.08 pop=3025
  mpx-70 traj: trials=12660000 wall=8390s knowledge=0.6969 reliable=189 spec=7.07 pop=1273
  mpx-70 traj: trials=12720000 wall=8446s knowledge=0.6969 reliable=186 spec=7.07 pop=1434
  mpx-70 traj: trials=12780000 wall=8479s knowledge=0.6991 reliable=188 spec=7.09 pop=1286
  mpx-70 traj: trials=12840000 wall=8532s knowledge=0.7005 reliable=187 spec=7.09 pop=2175
  mpx-70 traj: trials=12900000 wall=8569s knowledge=0.7017 reliable=189 spec=7.06 pop=1315
  mpx-70 traj: trials=12960000 wall=8610s knowledge=0.7046 reliable=192 spec=7.07 pop=1222
  mpx-70 traj: trials=13020000 wall=8649s knowledge=0.7016 reliable=191 spec=7.06 pop=1513
  mpx-70 traj: trials=13080000 wall=8712s knowledge=0.7027 reliable=193 spec=7.06 pop=1367
  mpx-70 traj: trials=13140000 wall=8766s knowledge=0.7048 reliable=194 spec=7.06 pop=1632
  mpx-70 traj: trials=13200000 wall=8809s knowledge=0.7053 reliable=187 spec=7.01 pop=1358
  mpx-70 traj: trials=13260000 wall=8864s knowledge=0.7048 reliable=187 spec=7.00 pop=1370
  mpx-70 traj: trials=13320000 wall=8947s knowledge=0.7027 reliable=190 spec=7.00 pop=1509
  mpx-70 traj: trials=13380000 wall=8997s knowledge=0.7027 reliable=187 spec=7.00 pop=10061
  mpx-70 traj: trials=13440000 wall=9059s knowledge=0.7027 reliable=188 spec=7.00 pop=1427
  mpx-70 traj: trials=13500000 wall=9099s knowledge=0.7027 reliable=187 spec=7.00 pop=1291
  mpx-70 traj: trials=13560000 wall=9145s knowledge=0.7027 reliable=184 spec=7.00 pop=1324
  mpx-70 traj: trials=13620000 wall=9190s knowledge=0.7047 reliable=191 spec=7.00 pop=1943
  mpx-70 traj: trials=13680000 wall=9244s knowledge=0.7047 reliable=192 spec=7.00 pop=1384
  mpx-70 traj: trials=13740000 wall=9285s knowledge=0.7049 reliable=192 spec=7.01 pop=1394
  mpx-70 traj: trials=13800000 wall=9323s knowledge=0.7044 reliable=184 spec=7.00 pop=1365
  mpx-70 traj: trials=13860000 wall=9366s knowledge=0.7027 reliable=188 spec=7.00 pop=1442
  mpx-70 traj: trials=13920000 wall=9433s knowledge=0.7035 reliable=189 spec=7.01 pop=2540
  mpx-70 traj: trials=13980000 wall=9481s knowledge=0.7037 reliable=187 spec=7.01 pop=1347
  mpx-70 traj: trials=14040000 wall=9522s knowledge=0.7030 reliable=184 spec=7.02 pop=1292
  mpx-70 traj: trials=14100000 wall=9579s knowledge=0.7027 reliable=187 spec=7.00 pop=1331
  mpx-70 traj: trials=14160000 wall=9624s knowledge=0.7038 reliable=192 spec=7.00 pop=1236
  mpx-70 traj: trials=14220000 wall=9670s knowledge=0.7027 reliable=182 spec=7.00 pop=1327
  mpx-70 traj: trials=14280000 wall=9735s knowledge=0.7027 reliable=183 spec=7.00 pop=1270
  mpx-70 traj: trials=14340000 wall=9774s knowledge=0.7060 reliable=189 spec=7.01 pop=1342
  mpx-70 traj: trials=14400000 wall=9820s knowledge=0.7106 reliable=195 spec=7.03 pop=1495
  mpx-70 traj: trials=14460000 wall=9875s knowledge=0.7132 reliable=195 spec=7.02 pop=1753
  mpx-70 traj: trials=14520000 wall=9917s knowledge=0.7107 reliable=195 spec=7.01 pop=1707
  mpx-70 traj: trials=14580000 wall=9968s knowledge=0.7071 reliable=189 spec=7.01 pop=6738
  mpx-70 traj: trials=14640000 wall=10008s knowledge=0.7074 reliable=190 spec=7.01 pop=1579
  mpx-70 traj: trials=14700000 wall=10086s knowledge=0.7072 reliable=188 spec=7.01 pop=1625
  mpx-70 traj: trials=14760000 wall=10119s knowledge=0.7063 reliable=187 spec=7.00 pop=1465
  mpx-70 traj: trials=14820000 wall=10155s knowledge=0.7053 reliable=191 spec=7.01 pop=1315
  mpx-70 traj: trials=14880000 wall=10190s knowledge=0.7047 reliable=185 spec=7.00 pop=1643
  mpx-70 traj: trials=14940000 wall=10227s knowledge=0.7041 reliable=192 spec=7.01 pop=4502
  mpx-70 traj: trials=15000000 wall=10283s knowledge=0.7035 reliable=187 spec=7.00 pop=1205
  mpx-70 traj: trials=15060000 wall=10324s knowledge=0.7035 reliable=187 spec=7.00 pop=1172
  mpx-70 traj: trials=15120000 wall=10358s knowledge=0.7025 reliable=185 spec=7.00 pop=1399
  mpx-70 traj: trials=15180000 wall=10399s knowledge=0.7045 reliable=189 spec=7.01 pop=1625
  mpx-70 traj: trials=15240000 wall=10443s knowledge=0.7045 reliable=196 spec=7.01 pop=1290
  mpx-70 traj: trials=15300000 wall=10481s knowledge=0.7025 reliable=188 spec=7.00 pop=1552
  mpx-70 traj: trials=15360000 wall=10527s knowledge=0.7042 reliable=189 spec=7.00 pop=1337
  mpx-70 traj: trials=15420000 wall=10568s knowledge=0.7061 reliable=189 spec=7.00 pop=1600
  mpx-70 traj: trials=15480000 wall=10611s knowledge=0.7052 reliable=192 spec=7.01 pop=1303
  mpx-70 traj: trials=15540000 wall=10668s knowledge=0.7055 reliable=190 spec=7.01 pop=1397
  mpx-70 traj: trials=15600000 wall=10707s knowledge=0.7045 reliable=192 spec=7.00 pop=1464
  mpx-70 traj: trials=15660000 wall=10746s knowledge=0.7065 reliable=190 spec=7.00 pop=1347
  mpx-70 traj: trials=15720000 wall=10786s knowledge=0.7065 reliable=191 spec=7.00 pop=1202
