acs2-bench mpx-reach: sizes=[70] n_exp=1 seed=45 rss_cap=5.6GB time_cap=600000s do_ga=true alp_gen_variant=pyalcs
  mem mpx-70 (N=71): condition=142B effect=142B mark=1704B (stack) classifier=2072B  mark/classifier=82.2%  rss-cap pop-threshold=2702702
  mpx-70 trials_cap=18446744073709551615 (= 20000*2^(k-6)*10, clamped to u64::MAX) u_max=8
  mpx-70 traj: trials=60000 wall=91s knowledge=0.0000 reliable=0 spec=0.00 pop=3406
  mpx-70 traj: trials=120000 wall=146s knowledge=0.0000 reliable=0 spec=0.00 pop=3542
  mpx-70 traj: trials=180000 wall=193s knowledge=0.0000 reliable=0 spec=0.00 pop=3997
  mpx-70 traj: trials=240000 wall=245s knowledge=0.0000 reliable=0 spec=0.00 pop=3803
  mpx-70 traj: trials=300000 wall=291s knowledge=0.0000 reliable=0 spec=0.00 pop=4080
  mpx-70 traj: trials=360000 wall=338s knowledge=0.0003 reliable=1 spec=12.00 pop=4317
  mpx-70 traj: trials=420000 wall=384s knowledge=0.0034 reliable=3 spec=10.00 pop=4349
  mpx-70 traj: trials=480000 wall=428s knowledge=0.0089 reliable=11 spec=10.36 pop=4354
  mpx-70 traj: trials=540000 wall=474s knowledge=0.0155 reliable=20 spec=9.65 pop=4779
  mpx-70 traj: trials=600000 wall=518s knowledge=0.0165 reliable=13 spec=9.46 pop=4810
  mpx-70 traj: trials=660000 wall=563s knowledge=0.0242 reliable=20 spec=9.90 pop=4830
  mpx-70 traj: trials=720000 wall=607s knowledge=0.0288 reliable=20 spec=9.85 pop=4850
  mpx-70 traj: trials=780000 wall=651s knowledge=0.0349 reliable=22 spec=9.50 pop=4771
  mpx-70 traj: trials=840000 wall=695s knowledge=0.0495 reliable=35 spec=9.63 pop=4965
  mpx-70 traj: trials=900000 wall=739s knowledge=0.0516 reliable=34 spec=9.53 pop=5244
  mpx-70 traj: trials=960000 wall=784s knowledge=0.0709 reliable=55 spec=9.29 pop=5264
  mpx-70 traj: trials=1020000 wall=828s knowledge=0.0799 reliable=57 spec=9.18 pop=5275
  mpx-70 traj: trials=1080000 wall=870s knowledge=0.1026 reliable=74 spec=9.47 pop=4899
  mpx-70 traj: trials=1140000 wall=910s knowledge=0.1113 reliable=82 spec=9.23 pop=4991
  mpx-70 traj: trials=1200000 wall=954s knowledge=0.1199 reliable=71 spec=9.14 pop=4608
  mpx-70 traj: trials=1260000 wall=1002s knowledge=0.1384 reliable=96 spec=9.28 pop=4265
  mpx-70 traj: trials=1320000 wall=1039s knowledge=0.1494 reliable=97 spec=9.10 pop=3824
  mpx-70 traj: trials=1380000 wall=1079s knowledge=0.1483 reliable=91 spec=9.42 pop=3894
  mpx-70 traj: trials=1440000 wall=1124s knowledge=0.1451 reliable=83 spec=9.45 pop=3739
  mpx-70 traj: trials=1500000 wall=1169s knowledge=0.1538 reliable=85 spec=9.33 pop=3390
  mpx-70 traj: trials=1560000 wall=1208s knowledge=0.1599 reliable=81 spec=9.32 pop=3256
  mpx-70 traj: trials=1620000 wall=1249s knowledge=0.1635 reliable=78 spec=9.09 pop=3425
  mpx-70 traj: trials=1680000 wall=1286s knowledge=0.1663 reliable=77 spec=8.97 pop=3309
  mpx-70 traj: trials=1740000 wall=1322s knowledge=0.1708 reliable=82 spec=9.09 pop=3396
